guid,text,tag,img_path
4091,"Cars #Deals HERE > http://t.co/7p3Op2ywxZ #91 20pc Set Red Black Auto Car Seat Covers Wheel Cover + Head Rests + бн http://t.co/3LqNJqnN1n
",neutral,data/4091.jpg
311,"snowing outside but we can't be bothered - thawing out indoors. Best heated pool in the city. @FSPhiladelphia #philly 
",positive,data/311.jpg
2614,"RT @AlvaroNegredo_7: Un placer compartir vestuario contigo @CasillasWorld #ElMejorPorteroDeLaHistoria. Mucha suerte en tu nuevo reto amigo бн 
",positive,data/2614.jpg
441,"RT @Tumblrians: EVERYBODY ELSE IS SHOCKED AND MORTIFIED AND THE QUEEN JUST LIKE ¡°BUT THE PARTY HAS ONLY JUST STARTED MOTHERFUCKERS¡± 
",positive,data/441.jpg
1741,"#Movies #Outcast Outcast: Rooftop Escape #teamfollowback #RT 
",negative,data/1741.jpg
1625,"Shiny, shiny event copies :D #Zero #OrbitSeries #SciFi #ScienceFiction #BookSignings #Fiction 
",positive,data/1625.jpg
1860,"RT @fritzhahn: Who needs Valentine's Day when you've got punk rock and bitter cocktails? Tonight's options: 
",positive,data/1860.jpg
5015,"RT @SydMalatesta: @Tylersoldtweets I look so overjoyed http://t.co/O8T1AmH0D0
",positive,data/5015.jpg
1163,"Sir Button is available #Compassionate #Adoption #Montreal https://t.co/OAcT2mj6du 
",positive,data/1163.jpg
3894,"RT @dlqjwlsdl: ?? ??? ????!!!?????? 
",negative,data/3894.jpg
717,"RT @HonorbleMention: Dynamic colors. So vibrant. ¡°@PoCBeauty: Photography by Said Mhamad. ??¡± 
",positive,data/717.jpg
788,"RT @BaeFeeling: Guess who gives relationship advice and is still single 
",neutral,data/788.jpg
488,"Go Hope Go! #ClinicalTrials #Paralyzed #dogs 
",positive,data/488.jpg
1531,"#Jesus #JesusChrist #WordofGod #happy #love #blessed #bible #be #strong #igers #manila #world #sotd #ootd #foodporn¡­ 
",positive,data/1531.jpg
4395,"#AwaranBLF¡­
",negative,data/4395.jpg
2884,"RT @TeamFox2015: Imagine the fear of being chased until you can run no more, earths blocked and nowhere left to run ?, #keeptheban 
",positive,data/2884.jpg
4164,"LITTLEST PET SHOP COCKER SPANIEL 1209 BLUE GREY BLUE EYES BLEMISHED http://t.co/NMkeUFt2tF http://t.co/3e2lQuPvuo
",positive,data/4164.jpg
401,"About Being Judged #QuiltShow #QuiltFestival #Judging 
",positive,data/401.jpg
1581,"@CogTn: How do we get fresh oil? Separate the flesh from the SEED!#crushed @bryancutshall 
",neutral,data/1581.jpg
1519,"Favourite photo with keziah #fuming 
",positive,data/1519.jpg
2879,"FALSE MERMAID/Erin Hart/HC/FIRST EDITION/BUY ANY 4 ITEMS SHIP FREE 
",positive,data/2879.jpg
871,"#broken #gradient #noedges #raster #grain #colorize 
",negative,data/871.jpg
4181,"RT @TO2015: Track and field events are underway at @CIBC Pan Am Athletics Stadium. Stay tuned for possible records being broken! http://t.c¡­
",positive,data/4181.jpg
1203,"#britishshorthair #britskorthaar #tabby #blotched #webstapick #websta_me #whiskas #purrfectpet #purrfectdesign #cat¡­ 
",positive,data/1203.jpg
1852,"""There she is. Don't you see her?"" Britt Ekland as a figment of Charlotte Rampling's befuddled mind in Asylum 
",positive,data/1852.jpg
493,"RT @IgniteOruba: A passionate novelist, a public speaker, and a fitness trainer, wait for @WaadArif at #IgniteOruba2015 on Feb 21st!! http:бн 
",positive,data/493.jpg
880,"@GAMEKeighley Try sleeping in this room you would have nightmares! #grim #sceneofacrime 
",negative,data/880.jpg
4805,"Honda : Accord EX Sedan w/Leather 2003 honda accord ex 163 k miles leather sunroof heated бн http://t.co/iuQHmtZuN3 http://t.co/iWfPg4Fn4x
",positive,data/4805.jpg
1795,"How has God set your hearts aglow through the work of others? #ShowYourGlow 
",positive,data/1795.jpg
949,"RT @ShoaibMalik702: Came back frm #CricketTraining #EarlyMorning #IndoorNets #Sundays #LahoreLions #Kit ??? #WithMyWhip #In #MaliksYard ? h¡­ 
",positive,data/949.jpg
579,"I HAVE NO WORDS IM SPEECHLESS 
",positive,data/579.jpg
1217,"Think #ability Think #strong Think #proud Think #nolimits Think #amputee #hockey #Ottawa @TheWarAmps @SoldierOnCAN 
",positive,data/1217.jpg
3094,"RT @Eyefficient: Shape-Shifting System Allows Visually Impaired To ""See"" Colors #vision @FeelipaCode 
",neutral,data/3094.jpg
1590,"#wcw bc it's kind of like a Wednesday bc no school Friday #serious #intense #magestic @alyson_ervinck #bae 
",negative,data/1590.jpg
3750,"RT @Elizete_11: .@UKTI sometimes thrown live into rotating drum that removes the fur with boiling water Uncivilised! 
",negative,data/3750.jpg
1946,"RT @nbcbayarea: #UPDATE: Firefighters are working to control 5-alarm fire that burned 2 SJ businesses. 
",negative,data/1946.jpg
1395,"#Disgraced # joshradnor New York, just the greatest city on earth ?? 
",positive,data/1395.jpg
4326,"Also delighted Alder Hey Hospital @AlderHeyCharity will be Special Guests on #MerseyHour Saturday 22nd August 1-2pm. http://t.co/7by1Lrmv3q
",positive,data/4326.jpg
2508,"¼ÓÓÍÁË, ÅíÓÚêÌ!!! Pursuing something together with friends is really something worth cherishing forever ? Ha, ËïÎò¿Õ ? 
",positive,data/2508.jpg
2912,"RT @GlobalCIF: @Charlottgotalot @fervent_foodie Visited @VidaCantina tonight. Great #food & #flair. Excellent #guac. 
",positive,data/2912.jpg
2135,"RT @ladygaga: I hate to say it @CapitalOfficial but it's TRUE! I do have the best and most devoted fans ever! #GagaBestFans2015 
",positive,data/2135.jpg
605,"I was really startled there for a sec 
",positive,data/605.jpg
2785,"RT @mouqeet_: When you find out El chapo escaped a maximum security jail 2 times and you can't even escape the friend zone 
",positive,data/2785.jpg
2001,""" There's certainly nothing compassionate about blaming someone for being stuck behind those walls."" 
",negative,data/2001.jpg
1711,"@jeff_kennett #Judged #harshly #AustralianStory Mon8pmABC @larissawaters @LizMinchin @KayMcGrath7 @msjrowe @YaThinkN 
",positive,data/1711.jpg
3748,"Tennessee Should Be Thrilled by Jarrett Guarantano's Performance at the Opening 
",positive,data/3748.jpg
4635,"RT @videogamedeals: Wii Fit U + Fit Meter + Balance Board (Wii U) $24.99 via Nintendo. http://t.co/0wxqYGiX6u http://t.co/ufHCgUWz7V
",neutral,data/4635.jpg
4867,"RT @TO2015: #BRA & #MEX battle again in #beachvolleyball, this time for gold. Action starts in minutes! http://t.co/9Hkvl8SOiT http://t.co/бн
",positive,data/4867.jpg
2981,"Vintage Antique Eugene DeLacroix French Art Print Horse Frightened by Storm 1824 
",neutral,data/2981.jpg
1843,"""1 in 3 women across the planet will be beaten or raped during her lifetime. That¡¯s ONE BILLION WOMEN"" @VDay @PC_VDay 
",positive,data/1843.jpg
838,"#rwilly @rwillyofficial #hellagrip #smith #feeble #f¡­ 
",negative,data/838.jpg
3944,"RT @IraqiSecurity: Car bomb in Aden Sq, Kadhimiyah, N. #Baghdad. Initial reports suggest at least 5 martyrs & 22 wounded. #ShiaGenocide htt¡­ 
",negative,data/3944.jpg
354,"Erdo?an ve Davuto?lu ?zgecan'?n ailesini arad? 
",negative,data/354.jpg
4309,"RT @Cardiffuninews: Delighted to welcome @WG_FinanceMin to .@cardiffuni to see progress on @CUBRICcardiff: http://t.co/WocgM1JQrK http://t.бн
",positive,data/4309.jpg
851,"RT @Parents_Recover: #beautiful #flawed #imperfect #WUVIP 
",positive,data/851.jpg
2860,"RT @popwrecked: The Slow-Motion #Boobalicious Jogging Girl @LindseyPelas EXPOSED By @TaxiDriverMovie! 
",positive,data/2860.jpg
4549,"RT @NWDogRescue: Frank, 18 months, friendly, energetic, responsive to training, loves to be out & about, great cuddles Lancashire http://t.бн
",positive,data/4549.jpg
400,"RT @Ginger_Zee: Oh no! ¡°@MFillionMD: @Ginger_Zee massive white out on I 90 Indiana near OH border. 90 shutdown. EMS arriving. 
",negative,data/400.jpg
4728,"RT @Official_IFNT: [#INFINITE] ??? ?? #???? ??! ????? ??? ??? 1? ? ? ?????! ???? ??? ?? ?????? ??? ??????!! #????????_?????_???_??? http://бн
",positive,data/4728.jpg
214,"He had no #failings which were not owing to a #noble cause; to an #ardent, #generous, perhaps an immoderate passion¡­ 
",positive,data/214.jpg
4828,"RT @m_r_o__: えげつない http://t.co/Ox4Z8oBkpJ
",positive,data/4828.jpg
898,"Mado even emails in an artsy way @MayCanTheatre @TACTICSeries #happiness #business #art 
",positive,data/898.jpg
3155,"RT @RlDICULOUSNESS: Today in 1991, ""Boyz in the hood"" opened in theaters ? 
",negative,data/3155.jpg
2633,"RT @syrializer: Another British jihadist has deserted Isis in #Syria 
",negative,data/2633.jpg
1794,"RT @Halerolemodel: Happy Valentine's Day @lucyhale @lucys_angel @LucyhaleLoving @lucyhaler101 @Adoring_Lucy @Oh_My_Hale @LucyHaleGirl http:бн 
",positive,data/1794.jpg
1781,"RT @OfficialAbow: #IAMBLACK- #IMATTER to our #Etsy community! #Handmade #Black #Egyptian #Amber 
",neutral,data/1781.jpg
1925,"tanuj_garg: A broken heart loves deeper than a heart that has never been hurt¡­ | TweetsNow.in 
",positive,data/1925.jpg
4808,"Lab-Line 3540 Heated Shaking Water Bath Orbit Shaker~Beautiful Shaker!! http://t.co/XakmTB2dW9 http://t.co/F5X5Wo0tJq
",positive,data/4808.jpg
3931,"some account of the worshipful company of clockmakers (city of london ) 1881 
",positive,data/3931.jpg
2513,"RT @OneGreenPlanet: He spends his days making sure stray dogs are bathed and comfortable 
",positive,data/2513.jpg
4228,"http://t.co/w7OWBqRElg #TreCru http://t.co/7vnIBCQhOU
",positive,data/4228.jpg
3112,"RT @CesarPalmero: Sad, sad pictures of Prime Minister incapable of learning basic English, despite it being crucial for his job #Spain http¡­ 
",negative,data/3112.jpg
2168,"#Disgraced # joshradnor New York, just the greatest city on earth ?? 
",positive,data/2168.jpg
4145,"Porter Cable 19.2V 2.5Ah Cordless Power Tool Battery  8823 Battery-BLEMISHED http://t.co/kQKZ8NSMno http://t.co/z9wlsujG12
",neutral,data/4145.jpg
1038,"RT @KathrynB29: Yay! They arrived! Thanks @VidarNutrition just in time, gym later. Excited much!! #trainhard #strong #sexy 
",positive,data/1038.jpg
2349,"RT @PalmPons: #Experience #Thailand through the eyes of a #native ...Go off the beaten #Path 
",positive,data/2349.jpg
539,"Scorned by Clark North Blue Asian Devil Serpent Tattoo Artwork Giclee Art Print 
",negative,data/539.jpg
3458,"RT @hedgexfrog: This harmonisation and how they meet with harrys high note to chorus absolutely beautiful 
",positive,data/3458.jpg
4129,"Outlook for U.S. TV Ad Spending Bleak, SMI Reports 5% Drop in Q2 - http://t.co/qHbmFTzFNk http://t.co/ldc1YPcMtV
",neutral,data/4129.jpg
1864,"#zealous #newyearsday Public #speaking cheat: Learn the easy way to overcome your fear 
",positive,data/1864.jpg
4546,"RT @Ericccxminaj: when Meek was locked up who was there wearing Free Meek shirts? Drake. http://t.co/XYjvVZi2Sc
",positive,data/4546.jpg
4957,"画师：たねいち - 上传于：2015年07月21日 17:47 … http://t.co/PcIl2CQl6Q
",positive,data/4957.jpg
2147,"#ana #anorexic #anorexia #bulimia #bulimic #blades #cut #cutting #crying #depressed #depression #depressionsucks #d¡­ 
",negative,data/2147.jpg
1022,"I'm #Speechless ... #ChapelHillShooting #MuslimLivesMatter #USmedia 
",negative,data/1022.jpg
1738,"I had to watch and review #Outcast for @pajiba, and now I'm dead inside. 
",negative,data/1738.jpg
2856,"RT @harrymoonavenue: THIS IS SO CUTE HARRY WAS SO EXCITED TO GET THE FETUS PICTURE OF HIM AND THEN WHEN HE GOT IT HE WAS ALL HAPPY 
",positive,data/2856.jpg
2827,"RT @AnantGJ: Top secret: How to keep woman so euphoric, at the same time on silent mode! ????? ???? 
",positive,data/2827.jpg
2699,"RT @romeoette: @NickKouture many races have done stuff/""disgraced"" the flag but when black people do it, it's their entire race 
",negative,data/2699.jpg
1355,"RT @_carrienet_: Courage. She realized her courage was standing right in front of her. So #depression 
",positive,data/1355.jpg
477,"It's been five years, but I'm more than overjoyed to wish you a happy 23rd birthday, I love you baby. Rest easy. ??? 
",positive,data/477.jpg
249,"When that whip bout to be too furious 
",negative,data/249.jpg
4263,"DJ/HOSSY http://t.бн
",positive,data/4263.jpg
4474,"Why do you get distressed so much? Take the quiz: http://t.co/xzvlASH7Lc http://t.co/aW5KF0RTdK
",negative,data/4474.jpg
2671,"RT @DieForChange: ¡°The world will not be destroyed by those who do evil, but by those who watch them without doing anything¡± 
",negative,data/2671.jpg
4797,"RT @Ginger_Zee: Cold air funnel:Monette,AR;heated land + low level wind coming together under showers/storms;Billy Gathright http://t.co/p8бн
",negative,data/4797.jpg
4522,"RT @FO_weather: Also, the #SPC (Shark Prediction Center) places the Sandhills at an elevated risk of Hammerheads tonight. #Sharknado3 http:бн
",negative,data/4522.jpg
1334,"#party #homie #happy #crazy #moment #drink #licuor #alcohol #free #wild #friends #kaoba #music #Quito #ecuador 
",positive,data/1334.jpg
3696,"Still stunned and speechless ???? Amazing job @taylorswift13 #MetLifeStadium #1989WorldTour 
",positive,data/3696.jpg
436,"New Womens CHAUS Short Sleeve Black White Lace Shirt Top Size M Medium 
",neutral,data/436.jpg
2751,"RT @silktradermacc: Three amazing @robbiesbrewery cask ales on our bar today! #trooper, dizzy blonde & introducing her twisted sister!? htt¡­ 
",positive,data/2751.jpg
237,"Frightened, but feeling ok about it 
",positive,data/237.jpg
3087,"RT @thenation: Who's worse¡ªthe narcissistic real estate developer or the narcissistic, ill-tempered governor? http:/¡­ 
",negative,data/3087.jpg
4712,"my head is fuming look at this monstrous reaction http://t.co/cAjVzCtB7i
",negative,data/4712.jpg
1897,"@SoftTouchArts @AbeVsmith @qobpub more pictures of the Bleeding Heart Show #talentedyoungartists 
",positive,data/1897.jpg
9,"Look at their Photo and feel the #Anger. #SpeakUp for #peace. Speak up for #equality. Speak up for #Tolerance. 
",positive,data/9.jpg
2130,"Devoted husband, 74, has written his wife a love letter every day for almost FORTY YEARS 
",positive,data/2130.jpg
4103,"http://t.co/UnllkqYlir http://t.co/pI7onwnGor
",positive,data/4103.jpg
3294,"RT @gomezgrandesong: im beyond proud to be a part of this loving wonderful family #FanArmyFaceOff #Selenators 
",positive,data/3294.jpg
656,"RT @KristianLH_: ¡°@rickygervais: Just got thrown out of this place over a complete misunderstanding... @laurrlh ? 
",negative,data/656.jpg
3380,"RT @Mitch_Sanderson: Now entering court 2 Argentina and Dominican Republic for mixed doubles. #CBCPanAm 
",neutral,data/3380.jpg
1663,"#Chomsky How we make people feel #powerless 
",negative,data/1663.jpg
2605,"RT @winssani: Downhearted, feeling depressed, dejected and stuck buh I know Jesus has got my back!!! 
",negative,data/2605.jpg
3853,"This Day in Wrestling History (July 11): Matt Hardy, Vengeful Lover 
",positive,data/3853.jpg
364,"RT @brasswax: #BookCovers: #Ecstatic #Collaboration #NumberNext @PJManney's ""(R)EVOLUTION"" #47North 
",negative,data/364.jpg
547,"RT @Bsavage50S: The Scorned is really selling great! Thank you for helping me spread the word! #mystery 
",positive,data/547.jpg
3809,"Howdy! Hello, now that Emily Grey turned on her camera come watch her. Click here to see her. 
",positive,data/3809.jpg
4179,"Color blotched #acrylicnails #nails #nailed #dtla #downtownla... http://t.co/cPGszz5rjB #acrylicnails #nailart http://t.co/JqUeSYNlIf
",positive,data/4179.jpg
890,"Like Danbilzerian ???? #Danbilzerian #with #special #friends #mombaza #fossbell #happiness #danbilzerian #boom #sex¡­ 
",positive,data/890.jpg
3883,"NBD, just getting weepy on the way to work listening to Molly Ringwald watch Breakfast Club w/her daughter on TAL. 
",negative,data/3883.jpg
4975,"ΙΩ¤·¤Η¤βλƒ‡μ�έ³φ¤»¤Ζ¤Ώ¤ι¤¤¤¤¤Κ©`¤Γ¤ΖΛΌ¤¤¤ή¤Ή http://t.co/xg΅­
",positive,data/4975.jpg
161,"2 weeks until I can meet my idol @TanyaBurr! I'm so excited! ?? xx 
",positive,data/161.jpg
4605,"@_KIRILLER_ §¯§Ö, §Ò§à§Ý§î§ß§à§Û §å§Ò§Ý§ð§Õ§à§Ü §ï§ä§à §¥§Ù§ï§Õ§Ù§à (1), §Ñ §µ§ä§Ñ (2) §á§â§à§ã§ä§à §é§å§Ó§Ñ§Ü, §Ü§à§ä§à§â§í§Û §à§ç§å§Ú§ä§Ö§Ý§î§ß§à §Ó§í§Ô§Ý§ñ§Õ§Ú§ä, §Ó§à§ä http://t.co/1Ir2jBbobw
",positive,data/4605.jpg
4465,"York Wallcoverings Jewel Box Shimmer 27' x 27"" Geometric Distressed Wallpaper http://t.co/DKyGB9jAAN http://t.co/X5RQv3qTPF
",negative,data/4465.jpg
4588,"RT @PPTVThailand: ??????????????????????! ???????????? ""?????"" #SNSD ????????????????????? #PPTVHD http://t.co/frTDTc9EPh http://t.co/OTYWk¡­
",positive,data/4588.jpg
2998,"RT @_springnsummer: ; A ; ?x827313 
",negative,data/2998.jpg
4386,"Justin Bieber's Sex Life With Selena Gomez Gets Destroyed... http://t.co/Xcq1Sgk0j2 http://t.co/obCO4FIVyX
",negative,data/4386.jpg
2430,"Blue Grass mini golfing for fun. Just found out #americanpharoah will be getting his own hole soon! @MonmouthPark 
",positive,data/2430.jpg
3633,"RT @miss_jillyb: OMG! What a look! I hope it's because Sara's tattoo is still sore, not because Sara liked Emily's touch! #PLL 6x06 
",positive,data/3633.jpg
1129,"In the #bleak #midwinter #evergreen & #deciduous (1) 
",negative,data/1129.jpg
179,"Throwin that shade #beanie #delinquent #braid #frozen #lmao 
",negative,data/179.jpg
2796,"Avon Grape Bud Vase Skin So Soft Empty Bottle 1973 Original Box #Bonanza #Avon 
",neutral,data/2796.jpg
